"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"180",0.386666666666667,0.01,0.02,0.0933333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0.01,0,0,0
"181",0.52,0.163333333333333,0.0433333333333333,0.0133333333333333,0,0.00333333333333333,0,0,0,0,0,0,0
"182",0.433333333333333,0.803333333333333,0.26,0,0.31,0.313333333333333,0.18,0,0,0,0,0,0
"183",0.0133333333333333,0.0466666666666667,0.00333333333333333,0.0533333333333333,0.00666666666666667,0.06,0.00666666666666667,0,0,0,0,0,0
"184",0.746666666666667,0.143333333333333,0.496666666666667,0.02,0,0.00333333333333333,0.06,0,0,0,0,0,0
"185",0.12,0.466666666666667,0.0866666666666667,0,0.00666666666666667,0,0,0.00666666666666667,0,0,0,0,0
"186",0.26,0.03,0,0.156666666666667,0.216666666666667,0,0,0,0,0,0,0,0
"187",0.693333333333333,0.193333333333333,0,0.02,0.273333333333333,0,0,0,0.00333333333333333,0,0,0,0
"188",0.54,0.156666666666667,0.8,0,0.29,0.0333333333333333,0,0,0,0,0,0,0
"189",0.753333333333333,0.28,0.263333333333333,0.09,0.06,0.08,0.0533333333333333,0.04,0,0,0,0,0
"190",0.0966666666666667,0.383333333333333,0.926666666666667,0.00333333333333333,0,0.0866666666666667,0,0.00666666666666667,0,0,0,0,0
"191",0.05,0.386666666666667,0.34,0.01,0,0,0.00666666666666667,0,0,0,0.00333333333333333,0.01,0
"192",0.523333333333333,0.136666666666667,0.61,0.00666666666666667,0.0266666666666667,0,0,0,0.0166666666666667,0,0,0,0.01
"193",0.613333333333333,0,0.0633333333333333,0.0633333333333333,0.0133333333333333,0,0,0,0,0,0,0,0
"194",0.206666666666667,0.98,0.0166666666666667,0.256666666666667,0.0233333333333333,0.00333333333333333,0.0333333333333333,0,0,0,0.00333333333333333,0,0
"195",0,0.42,0.136666666666667,0.0333333333333333,0.01,0,0,0.00666666666666667,0,0.00333333333333333,0,0,0
"196",0.956666666666667,0.286666666666667,0.663333333333333,0.273333333333333,0.17,0.0566666666666667,0.00666666666666667,0,0.0933333333333333,0,0,0,0
"197",0.783333333333333,0.00333333333333333,0.19,0.5,0.123333333333333,0.00666666666666667,0,0,0,0,0,0,0
"198",0.586666666666667,0.46,0,0.0433333333333333,0.22,0.00666666666666667,0.03,0,0,0,0,0,0.00333333333333333
"199",0.123333333333333,0.966666666666667,0.0433333333333333,0.0933333333333333,0,0.0966666666666667,0,0,0,0,0,0,0
"200",0.406666666666667,0.77,0,0.02,0.01,0.00333333333333333,0,0,0,0,0,0,0
